date,symbol,interval,open,high,low,close,volume,PCH,PCL,LLPC,HHPC
2008-02-04,HDFC.NS,D,602.200009,611.000009,594.200009,603.780009,3170979.953,601.770009,520.200008,440.00000700000004,652.40001
2008-02-05,HDFC.NS,D,602.600009,619.600009,602.600009,614.010009,2691969.96,611.000009,548.020008,440.00000700000004,652.40001
2008-02-06,HDFC.NS,D,600.000009,610.000009,580.000009,595.640009,2061349.969,619.600009,550.000008,440.00000700000004,652.40001
2008-02-07,HDFC.NS,D,597.000009,599.000009,576.4200089999999,589.690009,2441324.964,619.600009,550.000008,440.00000700000004,652.40001
2008-02-08,HDFC.NS,D,583.8000089999999,583.8000089999999,541.0400080000001,558.570008,1871774.9719999998,619.600009,567.000008,440.00000700000004,619.600009
2008-02-11,HDFC.NS,D,558.580008,559.800008,511.000008,525.520008,2723009.959,619.600009,541.0400080000001,440.00000700000004,619.600009
2008-02-12,HDFC.NS,D,535.000008,539.960008,518.450008,523.500008,1027564.985,619.600009,511.000008,440.00000700000004,619.600009
2008-02-13,HDFC.NS,D,529.000008,551.390008,524.400008,543.700008,2033889.97,610.000009,511.000008,440.00000700000004,619.600009
2008-02-14,HDFC.NS,D,551.990008,579.780009,548.000008,573.020009,1738359.9740000002,599.000009,511.000008,440.00000700000004,619.600009
2008-02-15,HDFC.NS,D,562.200008,589.950009,559.000008,585.090009,1378049.979,583.8000089999999,511.000008,511.000008,619.600009
2008-02-18,HDFC.NS,D,590.000009,590.000009,570.400008,580.480009,967684.9856,589.950009,511.000008,511.000008,619.600009
2008-02-19,HDFC.NS,D,582.400009,591.8000089999999,565.200008,570.680009,1350289.98,590.000009,518.450008,511.000008,619.600009
2008-02-20,HDFC.NS,D,568.000008,568.000008,545.000008,550.130008,5080809.924,591.8000089999999,524.400008,511.000008,619.600009
2008-02-21,HDFC.NS,D,555.800008,561.020008,520.240008,529.970008,2485389.963,591.8000089999999,545.000008,511.000008,591.8000089999999
2008-02-22,HDFC.NS,D,528.000008,528.000008,512.000008,514.900008,3694959.945,591.8000089999999,520.240008,511.000008,591.8000089999999
2008-02-25,HDFC.NS,D,518.200008,520.400008,508.430008,517.640008,2269709.966,591.8000089999999,512.000008,511.000008,591.8000089999999
2008-02-26,HDFC.NS,D,520.420008,525.000008,512.400008,516.110008,1799889.9730000002,591.8000089999999,508.430008,511.000008,591.8000089999999
2008-02-27,HDFC.NS,D,519.000008,543.300008,519.000008,538.100008,2016294.97,568.000008,508.430008,511.000008,591.8000089999999
2008-02-28,HDFC.NS,D,538.000008,561.000008,538.000008,549.630008,3950099.941,561.020008,508.430008,511.000008,591.8000089999999
2008-02-29,HDFC.NS,D,550.000008,567.940008,543.050008,559.270008,3982104.941,561.000008,508.430008,508.430008,591.8000089999999
2008-03-03,HDFC.NS,D,555.400008,555.400008,503.400008,514.280008,3579084.9469999997,567.940008,508.430008,508.430008,567.940008
2008-03-04,HDFC.NS,D,515.000008,543.960008,505.050008,526.190008,3193874.952,567.940008,503.400008,508.430008,567.940008
2008-03-05,HDFC.NS,D,512.200008,562.000008,512.200008,553.330008,3302659.9510000004,567.940008,503.400008,508.430008,567.940008
2008-03-07,HDFC.NS,D,543.000008,543.000008,516.010008,525.0400080000001,2848149.958,567.940008,503.400008,508.430008,567.940008
2008-03-10,HDFC.NS,D,505.050008,548.800008,502.200007,510.770008,12495994.81,567.940008,503.400008,508.430008,567.940008
2008-03-11,HDFC.NS,D,509.000008,510.400008,498.00000700000004,500.460007,6854249.897999999,562.000008,502.200007,508.430008,567.940008
2008-03-12,HDFC.NS,D,514.620008,520.000008,500.00000700000004,506.700008,2042434.97,562.000008,498.00000700000004,508.430008,567.940008
2008-03-13,HDFC.NS,D,502.220007,509.000008,482.400007,500.030007,3890399.942,562.000008,498.00000700000004,508.430008,567.940008
2008-03-14,HDFC.NS,D,490.200007,506.000008,488.00000700000004,500.460007,2764994.959,548.800008,482.400007,508.430008,567.940008
2008-03-17,HDFC.NS,D,481.00000700000004,484.99000700000005,437.00000700000004,445.31000700000004,7454619.8889999995,548.800008,482.400007,508.430008,567.940008
2008-03-18,HDFC.NS,D,439.80000700000005,476.00000700000004,425.000006,442.18000700000005,7689754.885,520.000008,437.00000700000004,508.430008,567.940008
2008-03-19,HDFC.NS,D,450.200007,470.00000700000004,430.47000599999996,442.80000700000005,3946064.941,520.000008,425.000006,508.430008,567.940008
2008-03-24,HDFC.NS,D,464.93000700000005,479.00000700000004,451.00000700000004,475.94000700000004,3941764.941,509.000008,425.000006,508.430008,567.940008
2008-03-25,HDFC.NS,D,486.00000700000004,527.000008,485.05000700000005,519.080008,4838049.928,506.000008,425.000006,425.000006,567.940008
2008-03-26,HDFC.NS,D,523.800008,543.800008,519.000008,534.030008,4188124.938,527.000008,425.000006,425.000006,567.940008
2008-03-27,HDFC.NS,D,532.000008,539.000008,519.000008,533.140008,3804724.943,543.800008,425.000006,425.000006,567.940008
2008-03-28,HDFC.NS,D,532.000008,539.5400080000001,507.280008,522.7900080000001,5121719.924,543.800008,430.47000599999996,425.000006,567.940008
2008-03-31,HDFC.NS,D,515.990008,522.800008,470.270007,475.950007,5571789.917,543.800008,451.00000700000004,425.000006,567.940008
2008-04-01,HDFC.NS,D,488.600007,494.600007,458.01000700000003,472.390007,3364004.95,543.800008,470.270007,425.000006,543.800008
2008-04-02,HDFC.NS,D,484.80000700000005,504.800008,484.80000700000005,494.580007,2607289.961,543.800008,458.01000700000003,425.000006,543.800008
2008-04-03,HDFC.NS,D,490.00000700000004,499.74000700000005,483.86000700000005,488.99000700000005,2476399.963,539.5400080000001,458.01000700000003,425.000006,543.800008
2008-04-04,HDFC.NS,D,488.99000700000005,493.80000700000005,450.200007,454.94000700000004,4277854.936000001,539.5400080000001,458.01000700000003,425.000006,543.800008
2008-04-07,HDFC.NS,D,454.80000700000005,472.600007,452.210007,460.270007,3486659.9480000003,522.800008,450.200007,425.000006,543.800008
2008-04-08,HDFC.NS,D,461.400007,467.00000700000004,455.00000700000004,462.040007,3252629.952,504.800008,450.200007,425.000006,543.800008
2008-04-09,HDFC.NS,D,462.040007,489.80000700000005,456.00000700000004,480.73000700000006,2379154.965,504.800008,450.200007,425.000006,543.800008
2008-04-10,HDFC.NS,D,484.00000700000004,489.80000700000005,475.75000700000004,477.74000700000005,3236954.952,499.74000700000005,450.200007,425.000006,543.800008
2008-04-11,HDFC.NS,D,484.80000700000005,487.99000700000005,474.400007,476.020007,2906194.957,493.80000700000005,450.200007,425.000006,543.800008
2008-04-15,HDFC.NS,D,473.00000700000004,478.960007,459.00000700000004,475.290007,4267859.936000001,489.80000700000005,452.210007,425.000006,543.800008
2008-04-16,HDFC.NS,D,477.00000700000004,489.960007,465.11000700000005,477.460007,1932409.971,489.80000700000005,455.00000700000004,455.00000700000004,543.800008
2008-04-17,HDFC.NS,D,485.00000700000004,507.000008,480.400007,496.75000700000004,3699194.945,489.960007,456.00000700000004,455.00000700000004,543.800008
2008-04-21,HDFC.NS,D,500.400007,521.990008,492.00000700000004,497.910007,2848199.958,507.000008,459.00000700000004,455.00000700000004,543.800008
2008-04-22,HDFC.NS,D,509.800008,519.000008,488.200007,517.070008,1935194.971,521.990008,459.00000700000004,455.00000700000004,543.800008
2008-04-23,HDFC.NS,D,517.070008,518.800008,502.00000700000004,512.680008,1833574.9730000002,521.990008,459.00000700000004,455.00000700000004,543.800008
2008-04-24,HDFC.NS,D,512.000008,527.5400080000001,512.000008,518.900008,2736604.959,521.990008,465.11000700000005,455.00000700000004,543.800008
2008-04-25,HDFC.NS,D,516.000008,542.600008,516.000008,538.950008,4187079.938,527.5400080000001,480.400007,455.00000700000004,543.800008
2008-04-28,HDFC.NS,D,542.000008,548.800008,539.000008,544.050008,1370259.98,542.600008,488.200007,455.00000700000004,543.800008
2008-04-29,HDFC.NS,D,544.080008,583.000009,542.310008,577.760009,4906559.927,548.800008,488.200007,455.00000700000004,543.800008
2008-04-30,HDFC.NS,D,580.000009,580.030009,555.000008,560.000008,5606954.916,583.000009,502.00000700000004,455.00000700000004,543.800008
2008-05-02,HDFC.NS,D,562.000008,577.8000089999999,551.400008,554.960008,5058314.925,583.000009,512.000008,455.00000700000004,543.800008
2008-05-05,HDFC.NS,D,559.000008,565.5400080000001,539.000008,542.260008,2790274.958,583.000009,516.000008,455.00000700000004,543.800008
2008-05-06,HDFC.NS,D,541.000008,549.000008,526.110008,544.580008,3413744.9489999996,583.000009,539.000008,455.00000700000004,583.000009
2008-05-07,HDFC.NS,D,545.000008,553.190008,542.420008,546.480008,2917289.957,583.000009,526.110008,455.00000700000004,583.000009
2008-05-08,HDFC.NS,D,543.600008,547.800008,542.600008,544.510008,4510144.933,580.030009,526.110008,455.00000700000004,583.000009
2008-05-09,HDFC.NS,D,546.880008,546.880008,526.030008,528.900008,2794354.958,577.8000089999999,526.110008,455.00000700000004,583.000009
2008-05-12,HDFC.NS,D,530.000008,543.770008,522.020008,540.050008,2006709.97,565.5400080000001,526.030008,455.00000700000004,583.000009
2008-05-13,HDFC.NS,D,545.000008,547.800008,522.200008,530.270008,2952899.9560000002,553.190008,522.020008,455.00000700000004,583.000009
2008-05-14,HDFC.NS,D,530.000008,556.940008,526.020008,547.740008,4218384.937,553.190008,522.020008,522.020008,583.000009
2008-05-15,HDFC.NS,D,550.000008,564.400008,542.200008,560.360008,3097974.954,556.940008,522.020008,522.020008,583.000009
2008-05-16,HDFC.NS,D,562.000008,569.000008,549.000008,552.400008,3036774.955,564.400008,522.020008,522.020008,583.000009
2008-05-20,HDFC.NS,D,548.000008,560.000008,545.800008,556.270008,3063094.954,569.000008,522.020008,522.020008,583.000009
2008-05-21,HDFC.NS,D,551.800008,551.800008,531.800008,538.000008,4230834.937,569.000008,522.200008,522.020008,583.000009
2008-05-22,HDFC.NS,D,530.200008,533.570008,520.820008,525.530008,2424919.964,569.000008,526.020008,522.020008,569.000008
2008-05-23,HDFC.NS,D,527.200008,542.600008,527.200008,534.980008,2291044.966,569.000008,520.820008,522.020008,569.000008
2008-05-26,HDFC.NS,D,529.200008,539.800008,506.240008,513.400008,2668334.96,569.000008,520.820008,522.020008,569.000008
2008-05-27,HDFC.NS,D,518.380008,519.600008,498.51000700000003,503.970008,3468344.9480000003,560.000008,506.240008,522.020008,569.000008
2008-05-28,HDFC.NS,D,504.000008,513.800008,496.00000700000004,502.900007,6014859.91,551.800008,498.51000700000003,522.020008,569.000008
2008-05-29,HDFC.NS,D,505.800008,518.800008,475.24000700000005,486.600007,4633959.931,542.600008,496.00000700000004,522.020008,569.000008
2008-05-30,HDFC.NS,D,498.99000700000005,519.800008,492.00000700000004,514.570008,3986704.941,542.600008,475.24000700000005,522.020008,569.000008
2008-06-02,HDFC.NS,D,515.000008,522.000008,499.80000700000005,504.280008,1519864.977,539.800008,475.24000700000005,522.020008,569.000008
2008-06-03,HDFC.NS,D,504.000008,504.000008,486.00000700000004,491.400007,2034174.97,522.000008,475.24000700000005,522.020008,569.000008
2008-06-04,HDFC.NS,D,493.80000700000005,497.74000700000005,478.020007,480.540007,1934279.971,522.000008,475.24000700000005,522.020008,569.000008
2008-06-05,HDFC.NS,D,480.540007,489.80000700000005,473.80000700000005,478.56000700000004,4277039.936000001,522.000008,475.24000700000005,522.020008,569.000008
2008-06-06,HDFC.NS,D,486.00000700000004,493.80000700000005,467.32000700000003,469.890007,5855709.913,522.000008,473.80000700000005,522.020008,569.000008
2008-06-09,HDFC.NS,D,451.220007,459.98000700000006,422.90000599999996,441.43000700000005,8441564.874,522.000008,467.32000700000003,522.020008,569.000008
2008-06-10,HDFC.NS,D,438.00000700000004,442.99000700000005,412.460006,420.78000599999996,8801814.868999999,504.000008,422.90000599999996,522.020008,569.000008
2008-06-11,HDFC.NS,D,427.48000599999995,442.400007,423.000006,437.12000700000004,4516809.933,497.74000700000005,412.460006,522.020008,569.000008
2008-06-12,HDFC.NS,D,429.000006,443.00000700000004,400.220006,434.85000599999995,8582724.872000001,493.80000700000005,412.460006,522.020008,569.000008
2008-06-13,HDFC.NS,D,438.00000700000004,440.00000700000004,421.000006,425.84000599999996,4156979.938,493.80000700000005,400.220006,522.020008,569.000008
2008-06-16,HDFC.NS,D,430.05000599999994,448.600007,429.35000599999995,432.12000599999993,5204764.922,459.98000700000006,400.220006,522.020008,569.000008
2008-06-17,HDFC.NS,D,434.40000599999996,461.600007,433.000006,459.44000700000004,3613414.9460000005,448.600007,400.220006,400.220006,569.000008
2008-06-18,HDFC.NS,D,460.00000700000004,469.00000700000004,454.11000700000005,462.94000700000004,4036339.94,461.600007,400.220006,400.220006,569.000008
2008-06-19,HDFC.NS,D,451.00000700000004,456.98000700000006,438.51000700000003,446.56000700000004,2814759.958,469.00000700000004,400.220006,400.220006,569.000008
2008-06-20,HDFC.NS,D,449.00000700000004,469.00000700000004,428.250006,434.52000599999997,8524004.873,469.00000700000004,421.000006,400.220006,569.000008
2008-06-23,HDFC.NS,D,430.000006,448.960007,428.000006,442.770007,5201204.922,469.00000700000004,428.250006,400.220006,469.00000700000004
2008-06-24,HDFC.NS,D,444.00000700000004,458.00000700000004,430.80000599999994,452.850007,4689539.93,469.00000700000004,428.000006,400.220006,469.00000700000004
2008-06-25,HDFC.NS,D,439.80000700000005,439.98000700000006,427.40000599999996,433.74000599999994,5831894.913,469.00000700000004,428.000006,400.220006,469.00000700000004
2008-06-26,HDFC.NS,D,434.000006,454.00000700000004,434.000006,447.25000700000004,9290174.862,469.00000700000004,427.40000599999996,400.220006,469.00000700000004
2008-06-27,HDFC.NS,D,433.40000599999996,433.40000599999996,406.250006,410.480006,5975034.911,469.00000700000004,427.40000599999996,400.220006,469.00000700000004
2008-06-30,HDFC.NS,D,411.400006,417.000006,386.000006,392.970006,6342189.905,458.00000700000004,406.250006,400.220006,469.00000700000004
2008-07-01,HDFC.NS,D,392.960006,399.940006,358.630005,367.750005,5484219.918,458.00000700000004,386.000006,400.220006,469.00000700000004
2008-07-02,HDFC.NS,D,366.000005,419.60000599999995,350.200005,407.370006,9286029.862,454.00000700000004,358.630005,400.220006,469.00000700000004
2008-07-03,HDFC.NS,D,400.000006,404.000006,373.000006,388.160006,5463929.919,454.00000700000004,350.200005,400.220006,469.00000700000004
2008-07-04,HDFC.NS,D,384.51000600000003,414.800006,384.20000600000003,411.480006,3269019.9510000004,433.40000599999996,350.200005,400.220006,469.00000700000004
2008-07-07,HDFC.NS,D,415.600006,422.000006,402.320006,411.910006,2333054.965,419.60000599999995,350.200005,350.200005,469.00000700000004
2008-07-08,HDFC.NS,D,404.000006,408.76000600000003,396.20000600000003,402.190006,3080564.954,422.000006,350.200005,350.200005,469.00000700000004
2008-07-09,HDFC.NS,D,416.000006,429.940006,412.730006,419.310006,3741109.9439999997,422.000006,350.200005,350.200005,469.00000700000004
2008-07-10,HDFC.NS,D,414.000006,432.78000599999996,411.000006,423.27000599999997,4424634.933999999,429.940006,373.000006,350.200005,469.00000700000004
2008-07-11,HDFC.NS,D,425.000006,426.60000599999995,394.000006,399.640006,4621794.931,432.78000599999996,384.20000600000003,350.200005,469.00000700000004
2008-07-14,HDFC.NS,D,392.020006,400.000006,381.000006,386.710006,4602879.931,432.78000599999996,394.000006,350.200005,432.78000599999996
2008-07-15,HDFC.NS,D,385.980006,385.980006,350.84000499999996,359.91000499999996,6855694.897999999,432.78000599999996,381.000006,350.200005,432.78000599999996
2008-07-16,HDFC.NS,D,370.000006,375.000006,336.440005,343.66000499999996,7375124.89,432.78000599999996,350.84000499999996,350.200005,432.78000599999996
2008-07-17,HDFC.NS,D,358.97000499999996,380.000006,351.000005,377.720006,9278864.862,432.78000599999996,336.440005,350.200005,432.78000599999996
2008-07-18,HDFC.NS,D,383.000006,417.000006,380.000006,413.310006,8409289.875,426.60000599999995,336.440005,350.200005,432.78000599999996
2008-07-21,HDFC.NS,D,420.000006,428.22000599999996,404.400006,417.100006,9866884.853,417.000006,336.440005,336.440005,432.78000599999996
2008-07-22,HDFC.NS,D,416.000006,435.10000599999995,412.000006,428.16000599999995,7798699.884,428.22000599999996,336.440005,336.440005,432.78000599999996
2008-07-23,HDFC.NS,D,450.00000700000004,481.00000700000004,440.00000700000004,475.280007,12379594.82,435.10000599999995,336.440005,336.440005,432.78000599999996
2008-07-24,HDFC.NS,D,477.00000700000004,485.00000700000004,465.11000700000005,470.530007,9993849.851,481.00000700000004,351.000005,336.440005,432.78000599999996
2008-07-25,HDFC.NS,D,461.00000700000004,461.00000700000004,432.000006,442.960007,6600619.902000001,485.00000700000004,380.000006,336.440005,432.78000599999996
2008-07-28,HDFC.NS,D,443.05000700000005,449.400007,437.020007,444.700007,4403174.933999999,485.00000700000004,404.400006,336.440005,432.78000599999996
2008-07-29,HDFC.NS,D,440.00000700000004,440.00000700000004,411.000006,421.60000599999995,4571964.932,485.00000700000004,412.000006,336.440005,485.00000700000004
2008-07-30,HDFC.NS,D,422.11000599999994,455.30000700000005,422.11000599999994,454.62000700000004,3949794.941,485.00000700000004,411.000006,336.440005,485.00000700000004
2008-07-31,HDFC.NS,D,450.00000700000004,460.99000700000005,446.020007,455.470007,4083609.939,485.00000700000004,411.000006,336.440005,485.00000700000004
2008-08-01,HDFC.NS,D,434.000006,482.98000700000006,433.33000599999997,480.350007,4478904.933,461.00000700000004,411.000006,411.000006,485.00000700000004
2008-08-04,HDFC.NS,D,476.200007,480.00000700000004,465.05000700000005,474.600007,5087314.924,482.98000700000006,411.000006,411.000006,485.00000700000004
2008-08-05,HDFC.NS,D,473.80000700000005,496.94000700000004,472.00000700000004,493.00000700000004,6846494.897999999,482.98000700000006,411.000006,411.000006,485.00000700000004
2008-08-06,HDFC.NS,D,506.000008,519.780008,472.00000700000004,478.270007,7693054.885,496.94000700000004,422.11000599999994,411.000006,485.00000700000004
2008-08-07,HDFC.NS,D,478.270007,500.00000700000004,478.00000700000004,495.520007,4633464.931,519.780008,433.33000599999997,411.000006,485.00000700000004
2008-08-08,HDFC.NS,D,490.040007,505.000008,486.80000700000005,503.220007,3710104.945,519.780008,433.33000599999997,411.000006,485.00000700000004
2008-08-11,HDFC.NS,D,510.000008,520.000008,502.080007,515.350008,5774129.914,519.780008,465.05000700000005,411.000006,485.00000700000004
2008-08-12,HDFC.NS,D,510.300008,515.800008,490.00000700000004,493.350007,5214414.922,520.000008,472.00000700000004,411.000006,485.00000700000004
2008-08-13,HDFC.NS,D,490.00000700000004,494.00000700000004,478.640007,481.37000700000004,5308534.921,520.000008,472.00000700000004,411.000006,485.00000700000004
2008-08-14,HDFC.NS,D,486.00000700000004,486.00000700000004,452.200007,457.67000700000006,4627654.931,520.000008,478.00000700000004,411.000006,520.000008
2008-08-18,HDFC.NS,D,457.67000700000006,479.80000700000005,450.270007,472.74000700000005,5392019.92,520.000008,452.200007,411.000006,520.000008
2008-08-19,HDFC.NS,D,470.00000700000004,470.00000700000004,445.020007,456.93000700000005,4835889.928,520.000008,450.270007,411.000006,520.000008
2008-08-20,HDFC.NS,D,460.600007,467.080007,450.600007,463.18000700000005,4971499.926,515.800008,445.020007,411.000006,520.000008
2008-08-21,HDFC.NS,D,461.950007,461.950007,440.200007,441.57000700000003,4398494.933999999,494.00000700000004,445.020007,411.000006,520.000008
2008-08-22,HDFC.NS,D,441.57000700000003,458.600007,430.24000599999994,456.020007,4524284.933,486.00000700000004,440.200007,411.000006,520.000008
2008-08-25,HDFC.NS,D,464.00000700000004,478.410007,462.00000700000004,472.950007,5265469.922,479.80000700000005,430.24000599999994,411.000006,520.000008
2008-08-26,HDFC.NS,D,467.00000700000004,471.57000700000003,462.200007,468.400007,4506149.933,478.410007,430.24000599999994,411.000006,520.000008
2008-08-27,HDFC.NS,D,471.80000700000005,475.00000700000004,455.650007,459.280007,5546534.917,478.410007,430.24000599999994,411.000006,520.000008
2008-08-28,HDFC.NS,D,460.00000700000004,464.900007,446.770007,449.26000700000003,7500309.887999999,478.410007,430.24000599999994,411.000006,520.000008
2008-08-29,HDFC.NS,D,471.80000700000005,471.900007,460.00000700000004,468.700007,5408139.919,478.410007,430.24000599999994,411.000006,520.000008
2008-09-01,HDFC.NS,D,463.600007,471.80000700000005,454.11000700000005,467.88000700000003,2891924.957,478.410007,446.770007,411.000006,520.000008
2008-09-02,HDFC.NS,D,468.00000700000004,492.93000700000005,462.51000700000003,489.520007,6057379.91,475.00000700000004,446.770007,446.770007,520.000008
2008-09-04,HDFC.NS,D,484.00000700000004,488.94000700000004,470.00000700000004,483.82000700000003,7574994.887,492.93000700000005,446.770007,446.770007,520.000008
2008-09-05,HDFC.NS,D,476.00000700000004,478.00000700000004,454.200007,456.37000700000004,7318704.891,492.93000700000005,446.770007,446.770007,520.000008
2008-09-08,HDFC.NS,D,466.00000700000004,482.970007,466.00000700000004,475.98000700000006,5109589.924,492.93000700000005,454.11000700000005,446.770007,520.000008
2008-09-09,HDFC.NS,D,472.00000700000004,481.00000700000004,464.00000700000004,475.960007,3885289.942,492.93000700000005,454.11000700000005,446.770007,520.000008
2008-09-10,HDFC.NS,D,470.00000700000004,480.00000700000004,461.00000700000004,463.970007,5370149.92,492.93000700000005,454.200007,446.770007,520.000008
2008-09-11,HDFC.NS,D,463.200007,463.200007,447.600007,452.200007,4766134.929,488.94000700000004,454.200007,446.770007,488.94000700000004
2008-09-12,HDFC.NS,D,457.00000700000004,460.00000700000004,433.000006,436.400007,6573929.902000001,482.970007,447.600007,446.770007,488.94000700000004
2008-09-15,HDFC.NS,D,429.940006,443.99000700000005,407.330006,440.700007,7573089.887,482.970007,433.000006,446.770007,488.94000700000004
2008-09-16,HDFC.NS,D,426.000006,444.80000700000005,416.050006,435.11000599999994,6335249.906,481.00000700000004,407.330006,446.770007,488.94000700000004
2008-09-17,HDFC.NS,D,440.07000700000003,443.960007,425.060006,433.630006,5484589.918,480.00000700000004,407.330006,446.770007,488.94000700000004
2008-09-18,HDFC.NS,D,424.80000599999994,434.40000599999996,400.000006,426.10000599999995,11801079.82,463.200007,407.330006,446.770007,488.94000700000004
2008-09-19,HDFC.NS,D,450.00000700000004,466.57000700000003,443.200007,463.470007,8215064.878,460.00000700000004,400.000006,400.000006,488.94000700000004
2008-09-22,HDFC.NS,D,468.840007,470.00000700000004,458.650007,466.460007,5341929.92,466.57000700000003,400.000006,400.000006,488.94000700000004
2008-09-23,HDFC.NS,D,460.00000700000004,462.80000700000005,437.00000700000004,439.450007,4754519.929,470.00000700000004,400.000006,400.000006,488.94000700000004
2008-09-24,HDFC.NS,D,446.00000700000004,452.00000700000004,431.250006,435.74000599999994,6445779.904,470.00000700000004,400.000006,400.000006,488.94000700000004
2008-09-25,HDFC.NS,D,437.18000700000005,446.400007,430.000006,433.08000599999997,7472999.8889999995,470.00000700000004,400.000006,400.000006,488.94000700000004
2008-09-26,HDFC.NS,D,430.000006,433.80000599999994,414.630006,418.230006,6772729.899,470.00000700000004,430.000006,400.000006,470.00000700000004
2008-09-29,HDFC.NS,D,418.000006,424.000006,399.960006,406.360006,11789634.82,470.00000700000004,414.630006,400.000006,470.00000700000004
2008-09-30,HDFC.NS,D,398.940006,442.19000700000004,390.600006,428.79000599999995,11163739.83,462.80000700000005,399.960006,400.000006,470.00000700000004
2008-10-01,HDFC.NS,D,429.60000599999995,446.80000700000005,423.02000599999997,441.410007,5302574.921,452.00000700000004,390.600006,400.000006,470.00000700000004
2008-10-03,HDFC.NS,D,442.00000700000004,443.640007,412.030006,415.910006,5256699.922,446.80000700000005,390.600006,400.000006,470.00000700000004
2008-10-06,HDFC.NS,D,414.800006,414.800006,389.800006,392.210006,7827369.882999999,446.80000700000005,390.600006,400.000006,470.00000700000004
2008-10-07,HDFC.NS,D,400.000006,413.600006,388.060006,390.430006,10588469.84,446.80000700000005,389.800006,400.000006,470.00000700000004
2008-10-08,HDFC.NS,D,384.000006,389.000006,362.000005,377.640006,9833934.853,446.80000700000005,388.060006,400.000006,470.00000700000004
2008-10-10,HDFC.NS,D,351.000005,371.740006,328.200005,344.360005,14060604.79,446.80000700000005,362.000005,400.000006,470.00000700000004
2008-10-13,HDFC.NS,D,353.60000499999995,374.990006,333.33000499999997,362.370005,15931589.76,443.640007,328.200005,400.000006,470.00000700000004
2008-10-14,HDFC.NS,D,373.000006,389.540006,360.000005,366.680005,10391234.85,414.800006,328.200005,400.000006,470.00000700000004
2008-10-15,HDFC.NS,D,359.800005,360.000005,338.310005,342.010005,14112264.79,413.600006,328.200005,400.000006,470.00000700000004
2008-10-16,HDFC.NS,D,334.800005,378.990006,317.250005,360.950005,11009234.84,389.540006,328.200005,400.000006,470.00000700000004
2008-10-17,HDFC.NS,D,369.000005,373.960006,350.200005,356.41000499999996,7658344.886,389.540006,317.250005,400.000006,470.00000700000004
2008-10-20,HDFC.NS,D,359.980005,379.800006,356.000005,376.600006,6690804.9,389.540006,317.250005,400.000006,470.00000700000004
2008-10-21,HDFC.NS,D,382.000006,401.20000600000003,377.20000600000003,395.030006,6110694.909,389.540006,317.250005,317.250005,470.00000700000004
2008-10-22,HDFC.NS,D,392.000006,397.000006,376.230006,380.990006,8265304.877,401.20000600000003,317.250005,317.250005,470.00000700000004
2008-10-23,HDFC.NS,D,373.600006,384.400006,344.47000499999996,352.760005,12292169.82,401.20000600000003,317.250005,317.250005,470.00000700000004
2008-10-24,HDFC.NS,D,346.000005,352.000005,308.72000499999996,315.010005,11932074.82,401.20000600000003,344.47000499999996,317.250005,401.20000600000003
2008-10-27,HDFC.NS,D,307.000005,313.800005,276.400004,293.480004,10447034.84,401.20000600000003,308.72000499999996,317.250005,401.20000600000003
2008-10-28,HDFC.NS,D,300.200004,315.180005,300.200004,308.33000499999997,1141119.983,401.20000600000003,276.400004,317.250005,401.20000600000003
2008-10-29,HDFC.NS,D,320.200005,330.000005,297.010004,300.900004,10994349.84,397.000006,276.400004,317.250005,401.20000600000003
2008-10-31,HDFC.NS,D,308.000005,363.000005,308.000005,352.940005,16860229.75,384.400006,276.400004,317.250005,401.20000600000003
2008-11-03,HDFC.NS,D,372.780006,388.880006,356.000005,378.870006,10863794.84,363.000005,276.400004,276.400004,401.20000600000003
2008-11-04,HDFC.NS,D,370.000006,385.95000600000003,359.070005,383.790006,9573279.857,388.880006,276.400004,276.400004,401.20000600000003
2008-11-05,HDFC.NS,D,390.000006,399.800006,347.040005,349.96000499999997,10876429.84,388.880006,297.010004,276.400004,401.20000600000003
2008-11-06,HDFC.NS,D,340.000005,348.000005,327.260005,331.46000499999997,7000189.896000001,399.800006,297.010004,276.400004,401.20000600000003
2008-11-07,HDFC.NS,D,331.40000499999996,346.000005,328.02000499999997,340.310005,7047514.895,399.800006,308.000005,276.400004,401.20000600000003
2008-11-10,HDFC.NS,D,347.200005,357.000005,342.000005,355.300005,6089204.909,399.800006,327.260005,276.400004,401.20000600000003
2008-11-11,HDFC.NS,D,352.000005,353.60000499999995,326.510005,331.860005,7438434.8889999995,399.800006,327.260005,276.400004,399.800006
2008-11-12,HDFC.NS,D,330.40000499999996,346.000005,320.420005,327.230005,6740554.9,399.800006,326.510005,276.400004,399.800006
2008-11-14,HDFC.NS,D,340.000005,343.000005,303.070005,311.730005,11882389.82,357.000005,320.420005,276.400004,399.800006
2008-11-17,HDFC.NS,D,312.980005,317.800005,279.200004,299.460004,16274919.76,357.000005,303.070005,276.400004,399.800006
2008-11-18,HDFC.NS,D,296.000004,296.000004,280.060004,283.970004,8742079.87,357.000005,279.200004,276.400004,399.800006
2008-11-19,HDFC.NS,D,284.400004,298.100004,270.000004,273.230004,13109249.8,353.60000499999995,279.200004,276.400004,399.800006
2008-11-20,HDFC.NS,D,262.000004,267.600004,240.000004,257.420004,15348354.77,346.000005,270.000004,276.400004,399.800006
